Panel	Marker	Allele	Size	Size.Min	Size.Max	Virtual	Color	Repeat	Marker.Min	Marker.Max	Offset	Short.Name	Full.Name	Gender.Marker
NGMSElect_panel_v2X	D22S1045	18	110	109.5	110.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	19	113	112.5	113.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	9	127.3	126.8	127.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	9.2	129.3	128.8	129.8	1	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	10	131.3	130.8	131.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	10.2	133.3	132.8	133.8	1	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	11	135.3	134.8	135.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	11.2	137.3	136.8	137.8	1	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	12	139.3	138.8	139.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	12.2	141.3	140.8	141.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	13	143.3	142.8	143.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	13.2	145.3	144.8	145.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	14	147.3	146.8	147.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	14.2	149.3	148.8	149.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	15	151.3	150.8	151.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	15.2	153.3	152.8	153.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	16	155.3	154.8	155.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	16.2	157.3	156.8	157.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	17	159.3	158.8	159.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	17.2	161.3	160.8	161.8	0	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	18	163.3	162.8	163.8	1	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D19S433	18.2	165.3	164.8	165.8	1	yellow	4	122.3	166.3	91	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	3	177	176.5	177.5	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	4	181	180.5	181.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	5	185	184.5	185.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	5.3	188	187.5	188.49	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	6	189	188.51	189.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	6.3	192	191.5	192.49	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	7	193	192.51	193.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	7.3	196	195.5	196.49	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	8	197	196.51	197.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	8.3	200	199.5	200.49	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	9	201	200.51	201.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	9.3	204	203.5	204.49	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	10	205	204.51	205.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	10.3	208	207.5	208.49	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	11	209	208.51	209.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	12	213	212.5	213.5	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	13	217	216.5	217.5	1	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	TH01	13.3	220	219.5	220.5	0	yellow	4	176.4	221.1	165	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	16	226	225.5	226.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	16.2	228	227.5	228.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	17	230	229.5	230.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	17.2	232	231.5	232.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	18	234	233.5	234.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	18.2	236	235.5	236.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	19	238	237.5	238.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	19.2	240	239.5	240.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	20	242	241.5	242.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	20.2	244	243.5	244.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	21	246	245.5	246.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	21.2	248	247.5	248.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	22	250	249.5	250.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	22.2	252	251.5	252.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	23	254	253.5	254.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	23.2	256	255.5	256.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	24	258	257.5	258.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	24.2	260	259.5	260.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	25	262	261.5	262.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	25.2	264	263.5	264.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	26	266	265.5	266.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	26.2	268	267.5	268.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	27	270	269.5	270.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	27.2	272	271.5	272.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	28	274	273.5	274.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	28.2	276	275.5	276.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	29	278	277.5	278.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	29.2	280	279.5	280.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	30	282	281.5	282.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	30.2	284	283.5	284.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	31	286	285.5	286.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	31.2	288	287.5	288.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	32	290	289.5	290.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	32.2	292	291.5	292.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	33.2	296	295.5	296.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	34.2	300	299.5	300.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	42.2	332	331.5	332.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	43.2	336	335.5	336.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	44.2	340	339.5	340.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	45.2	344	343.5	344.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	46.2	348	347.5	348.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	47.2	352	351.5	352.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	48.2	356	355.5	356.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	49.2	360	359.5	360.5	1	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	50.2	364	363.5	364.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	FGA	51.2	368	367.5	368.5	0	yellow	4	221.6	372	162	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	9	80	79.5	80.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	10	84	83.5	84.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	11	88	87.5	88.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	11.3	91	90.5	91.49	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	12	92	91.51	92.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	12.3	95	94.5	95.49	1	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	13	96	95.51	96.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	13.3	99	98.5	99.49	1	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	14	100	99.51	100.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	14.3	103	102.5	103.49	1	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	15	104	103.51	104.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	16	108	107.5	108.5	0	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S441	17	112	111.5	112.5	1	red	4	74.5	113.4	44	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	11	131	130.5	131.5	1	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	12	135	134.5	135.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	13	139	138.5	139.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	14	143	142.5	143.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	15	147	146.5	147.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	15.2	149	148.5	149.5	1	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	16	151	150.5	151.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	16.2	153	152.5	153.5	1	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	17	155	154.5	155.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	17.2	157	156.5	157.5	1	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	18	159	158.5	159.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	18.2	161	160.5	161.5	1	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	19	163	162.5	163.5	0	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D3S1358	20	167	166.5	167.5	1	red	4	114.4	168.4	87	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	9	175	174.5	175.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	10	179	178.5	179.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	11	183	182.5	183.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	12	187	186.5	187.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	13	191	190.5	191.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	14	195	194.5	195.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	14.3	198	197.5	198.49	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	15	199	198.51	199.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	15.3	202	201.5	202.49	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	16	203	202.51	203.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	16.3	206	205.5	206.49	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	17	207	206.51	207.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	17.3	210	209.5	210.49	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	18	211	210.51	211.5	1	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	18.3	214	213.5	214.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	19.3	218	217.5	218.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D1S1656	20.3	222	221.5	222.5	0	red	4	170	224	139	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	14	229	228.5	229.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	15	233	232.5	233.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	16	237	236.5	237.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	17	241	240.5	241.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	17.3	244	243.5	244.49	1	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	18	245	244.51	245.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	18.3	248	247.5	248.49	1	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	19	249	248.51	249.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	19.1	250	249.51	250.5	1	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	19.3	252	251.5	252.49	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	20	253	252.51	253.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	20.3	256	255.5	256.49	1	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	21	257	256.51	257.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	22	261	260.5	261.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	23	265	264.5	265.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	24	269	268.5	269.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	25	273	272.5	273.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	26	277	276.5	277.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D12S391	27	281	280.5	281.5	0	red	4	225	287	173	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	4.2	300.5	300	301	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	5	302.5	302	303	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	6	306.5	306	307	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	6.3	309.5	309	309.9	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	7	310.5	310.1	311	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	8	314.5	314	315	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	8.2	316.5	316	317	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	9	318.5	318	319	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	9.2	320.5	320	321	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	10	322.5	322	323	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	10.2	324.5	324	325	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	11	326.5	326	327	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	11.2	328.5	328	329	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	12	330.5	330	331	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	12.2	332.5	332	333	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	13	334.5	334	335	0	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	SE33	13.2	336.5	336	337	1	red	4	295	440	282	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
